record_type,record_id,headword,previous_human_review,decision,final_definition_en,final_definition_zh,human_review,review_status
word_form,spoon_n_1_form_2,spoon,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,spoon_n_1_form_3,spoon,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,spoon_n_1_form_4,spoon,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,spoon_n_1_form_5,spoon,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,fork_n_1_form_2,fork,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,fork_n_1_form_3,fork,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,fork_n_1_form_4,fork,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,fork_n_1_form_5,fork,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,pot_n_1_form_2,pot,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,pot_n_1_form_3,pot,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,pot_n_1_form_4,pot,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,pot_n_1_form_5,pot,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,put_v_1_form_2,put,T,rejected_invalid_exchange_metadata,,,F,rejected
word_form,put_v_1_form_3,put,T,rejected_invalid_exchange_metadata,,,F,rejected
word_form,clean_v_1_form_3,clean,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,clean_v_1_form_6,clean,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,pan_n_1_form_2,pan,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,pan_n_1_form_3,pan,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,pan_n_1_form_4,pan,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,pan_n_1_form_5,pan,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,soap_n_1_form_2,soap,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,soap_n_1_form_3,soap,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,soap_n_1_form_4,soap,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,soap_n_1_form_5,soap,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,brush_n_1_form_1,brush,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,brush_n_1_form_2,brush,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,brush_n_1_form_4,brush,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,brush_n_1_form_5,brush,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,use_v_1_form_5,use,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,need_v_1_form_1,need,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,water_n_1_form_2,water,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,water_n_1_form_3,water,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,water_n_1_form_4,water,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,water_n_1_form_5,water,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,wash_v_1_form_4,wash,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,cook_v_1_form_4,cook,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,move_v_1_form_5,move,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,repair_v_1_form_1,repair,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,fix_v_1_form_5,fix,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,safe_adj_1_form_3,safe,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,rent_v_1_form_1,rent,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,rent_v_1_form_6,rent,T,rejected_invalid_exchange_metadata,,,F,rejected
word_form,rent_v_1_form_7,rent,T,rejected_invalid_exchange_metadata,,,F,rejected
word_form,stove_n_1_form_2,stove,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,stove_n_1_form_3,stove,F,rejected_wrong_pos_for_selected_sense,,,F,rejected
word_form,stove_n_1_form_4,stove,T,rejected_invalid_exchange_metadata,,,F,rejected
word_form,stove_n_1_form_5,stove,T,rejected_invalid_exchange_metadata,,,F,rejected
collocation,col_father_n_1_1,father,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_son_n_1_1,son,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_baby_n_1_1,baby,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_brother_n_1_1,brother,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_dad_n_1_1,dad,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_husband_n_1_1,husband,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_sister_n_1_1,sister,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_married_adj_1_1,married,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_aunt_n_1_1,aunt,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_boy_n_1_1,boy,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_girl_n_1_1,girl,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_marriage_n_1_1,marriage,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_uncle_n_1_1,uncle,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_cousin_n_1_1,cousin,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_man_n_1_1,man,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_woman_n_1_1,woman,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_relative_n_1_1,relative,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_friend_n_1_1,friend,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_kid_n_1_1,kid,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_name_n_1_1,name,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_partner_n_1_1,partner,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_teenager_n_1_1,teenager,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_twin_n_1_1,twin,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_short_adj_1_1,short,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_birth_n_1_1,birth,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_heavy_adj_1_1,heavy,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_face_n_1_1,face,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_beautiful_adj_1_1,beautiful,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_youth_n_1_1,youth,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_tall_adj_1_1,tall,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_born_v_1_1,born,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_hair_n_1_1,hair,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_pretty_adj_1_1,pretty,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_healthy_adj_1_1,healthy,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_skin_n_1_1,skin,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_ear_n_1_1,ear,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_look_n_1_1,look,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_laugh_v_1_1,laugh,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_smile_v_1_1,smile,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_appearance_n_1_1,appearance,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_male_adj_1_1,male,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_female_adj_1_1,female,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_cute_adj_1_1,cute,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_alive_adj_1_1,alive,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_elderly_adj_1_1,elderly,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_pregnant_adj_1_1,pregnant,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_support_v_1_1,support,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_love_v_1_1,love,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_relationship_n_1_1,relationship,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_remember_v_1_1,remember,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_know_v_1_1,know,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_nice_adj_1_1,nice,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_culture_n_1_1,culture,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_friendly_adj_1_1,friendly,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_quiet_adj_1_1,quiet,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_independent_adj_1_1,independent,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_honest_adj_1_1,honest,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_value_n_1_1,value,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_different_adj_1_1,different,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_argument_n_1_1,argument,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_similar_adj_1_1,similar,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_polite_adj_1_1,polite,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_attitude_n_1_1,attitude,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_responsible_adj_1_1,responsible,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_tradition_n_1_1,tradition,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_together_adv_1_1,together,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_common_adj_1_1,common,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_protect_v_1_1,protect,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_alone_adj_1_1,alone,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_generation_n_1_1,generation,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_disagree_v_1_1,disagree,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_encourage_v_1_1,encourage,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_communicate_v_1_1,communicate,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_house_n_1_1,house,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_building_n_1_1,building,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_wall_n_1_1,wall,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_bedroom_n_1_1,bedroom,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_apartment_n_1_1,apartment,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_window_n_1_1,window,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_floor_n_1_1,floor,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_door_n_1_1,door,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_garden_n_1_1,garden,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_table_n_1_1,table,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_chair_n_1_1,chair,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_hall_n_1_1,hall,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_roof_n_1_1,roof,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_bed_n_1_1,bed,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_furniture_n_1_1,furniture,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_desk_n_1_1,desk,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_light_n_1_1,light,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_mirror_n_1_1,mirror,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_lamp_n_1_1,lamp,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_shower_n_1_1,shower,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_cabinet_n_1_1,cabinet,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_toilet_n_1_1,toilet,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_glass_n_1_1,glass,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_box_n_1_1,box,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_bottle_n_1_1,bottle,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_television_n_1_1,television,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_dish_n_1_1,dish,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_computer_n_1_1,computer,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_plate_n_1_1,plate,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_bowl_n_1_1,bowl,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_clock_n_1_1,clock,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_spoon_n_1_1,spoon,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_carry_v_1_1,carry,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_pot_n_1_1,pot,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_put_v_1_1,put,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_brush_n_1_1,brush,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_use_v_1_1,use,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_need_v_1_1,need,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_water_n_1_1,water,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_wash_v_1_1,wash,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_move_v_1_1,move,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_repair_v_1_1,repair,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_electricity_n_1_1,electricity,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_basket_n_1_1,basket,T,rejected_raw_example_fragment,,,F,rejected
collocation,col_comfortable_adj_1_1,comfortable,T,rejected_raw_example_fragment,,,F,rejected
usage_evidence,oxford_family_n_1,family,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_parent_n_1,parent,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_mother_n_1,mother,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_child_n_1,child,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_father_n_1,father,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_son_n_1,son,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_daughter_n_1,daughter,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_baby_n_1,baby,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_brother_n_1,brother,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_dad_n_1,dad,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_husband_n_1,husband,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_wife_n_1,wife,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_sister_n_1,sister,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_couple_n_1,couple,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_married_adj_1,married,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_adult_n_1,adult,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_person_n_1,person,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_aunt_n_1,aunt,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_boy_n_1,boy,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_girl_n_1,girl,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_marriage_n_1,marriage,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_uncle_n_1,uncle,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_cousin_n_1,cousin,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_man_n_1,man,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_woman_n_1,woman,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_age_n_1,age,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_relative_n_1,relative,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_grandmother_n_1,grandmother,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_people_n_1,people,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_grandfather_n_1,grandfather,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_friend_n_1,friend,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_kid_n_1,kid,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_name_n_1,name,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_young_adj_1,young,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_grandparent_n_1,grandparent,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_old_adj_1,old,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_partner_n_1,partner,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_teenager_n_1,teenager,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_twin_n_1,twin,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_short_adj_1,short,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_grow_v_1,grow,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_birth_n_1,birth,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_heavy_adj_1,heavy,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_strong_adj_1,strong,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_height_n_1,height,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_face_n_1,face,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_beautiful_adj_1,beautiful,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_youth_n_1,youth,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_eye_n_1,eye,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_tall_adj_1,tall,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_born_v_1,born,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_hair_n_1,hair,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_pretty_adj_1,pretty,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_thin_adj_1,thin,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_healthy_adj_1,healthy,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_weak_adj_1,weak,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_hand_n_1,hand,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_foot_n_1,foot,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_head_n_1,head,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_body_n_1,body,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_arm_n_1,arm,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_nose_n_1,nose,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_mouth_n_1,mouth,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_childhood_n_1,childhood,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_skin_n_1,skin,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_ear_n_1,ear,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_leg_n_1,leg,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_tooth_n_1,tooth,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_single_adj_1,single,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_look_n_1,look,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_laugh_v_1,laugh,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_voice_n_1,voice,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_smile_v_1,smile,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_appearance_n_1,appearance,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_dead_adj_1,dead,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_male_adj_1,male,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_female_adj_1,female,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_cute_adj_1,cute,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_alive_adj_1,alive,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_elderly_adj_1,elderly,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_pregnant_adj_1,pregnant,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_care_v_1,care,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_support_v_1,support,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_love_v_1,love,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_help_v_1,help,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_live_v_1,live,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_share_v_1,share,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_visit_v_1,visit,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_meet_v_1,meet,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_relationship_n_1,relationship,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_remember_v_1,remember,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_know_v_1,know,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_nice_adj_1,nice,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_kind_adj_1,kind,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_respect_v_1,respect,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_culture_n_1,culture,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_friendly_adj_1,friendly,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_community_n_1,community,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_quiet_adj_1,quiet,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_role_n_1,role,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_trust_n_1,trust,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_responsibility_n_1,responsibility,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_active_adj_1,active,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_independent_adj_1,independent,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_honest_adj_1,honest,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_raise_v_1,raise,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_value_n_1,value,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_different_adj_1,different,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_argument_n_1,argument,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_agree_v_1,agree,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_similar_adj_1,similar,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_polite_adj_1,polite,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_attitude_n_1,attitude,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_responsible_adj_1,responsible,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_tradition_n_1,tradition,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_together_adv_1,together,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_common_adj_1,common,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_influence_n_1,influence,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_protect_v_1,protect,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_close_adj_1,close,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_alone_adj_1,alone,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_generation_n_1,generation,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_disagree_v_1,disagree,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_encourage_v_1,encourage,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_communicate_v_1,communicate,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_house_n_1,house,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_building_n_1,building,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_room_n_1,room,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_home_n_1,home,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_wall_n_1,wall,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_bedroom_n_1,bedroom,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_apartment_n_1,apartment,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_bathroom_n_1,bathroom,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_kitchen_n_1,kitchen,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_window_n_1,window,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_floor_n_1,floor,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_door_n_1,door,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_garden_n_1,garden,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_table_n_1,table,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_chair_n_1,chair,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_hall_n_1,hall,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_roof_n_1,roof,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_bed_n_1,bed,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_yard_n_1,yard,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_furniture_n_1,furniture,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_ceiling_n_1,ceiling,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_desk_n_1,desk,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_light_n_1,light,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_entrance_n_1,entrance,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_garage_n_1,garage,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_shelf_n_1,shelf,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_key_n_1,key,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_mirror_n_1,mirror,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_carpet_n_1,carpet,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_lamp_n_1,lamp,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_lock_n_1,lock,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_shower_n_1,shower,T,rejected_sense_not_guaranteed,,,F,rejected
usage_evidence,oxford_cabinet_n_1,cabinet,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_curtain_n_1,curtain,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_toilet_n_1,toilet,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_blanket_n_1,blanket,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_cup_n_1,cup,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_glass_n_1,glass,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_object_n_1,object,T,approved_private_study_evidence,,,F,approved
usage_evidence,oxford_thing_n_1,thing,T,approved_private_study_evidence,,,F,approved
