example_id,sense_id,headword,level_number,sentence_en,translation_zh,target_span,origin,difficulty_band,source_evidence_ids,review_status,human_review,review_notes
ex_polite_adj_1_1,polite_adj_1,polite,3,The polite child thanked her aunt.,那个有礼貌的孩子感谢了姨妈。,polite,human_written,4.0,oxford_polite_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_polite_adj_1_2,polite_adj_1,polite,3,It is polite to listen when others speak.,别人说话时认真倾听是有礼貌的。,polite,human_written,4.0,oxford_polite_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_attitude_n_1_1,attitude_n_1,attitude,3,A positive attitude can improve family life.,积极的态度可以改善家庭生活。,attitude,human_written,4.0,oxford_attitude_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_attitude_n_1_2,attitude_n_1,attitude,3,His attitude toward housework has changed.,他对家务的态度已经改变。,attitude,human_written,4.0,oxford_attitude_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_responsible_adj_1_1,responsible_adj_1,responsible,3,A responsible adult keeps children safe.,负责任的成年人会保护孩子的安全。,responsible,human_written,4.0,oxford_responsible_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_responsible_adj_1_2,responsible_adj_1,responsible,3,She is responsible for cooking dinner tonight.,她负责今晚做晚饭。,responsible,human_written,4.0,oxford_responsible_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_tradition_n_1_1,tradition_n_1,tradition,3,Eating together on Sundays is a family tradition.,星期天一起吃饭是家庭传统。,tradition,human_written,4.0,oxford_tradition_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_tradition_n_1_2,tradition_n_1,tradition,3,This tradition has continued for three generations.,这个传统已经延续了三代。,tradition,human_written,4.0,oxford_tradition_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_together_adv_1_1,together_adv_1,together,3,The whole family traveled together.,全家人一起旅行。,together,human_written,4.0,oxford_together_adv_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_together_adv_1_2,together_adv_1,together,3,We worked together to clean the house.,我们一起打扫房子。,together,human_written,4.0,oxford_together_adv_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_common_adj_1_1,common_adj_1,common,3,Disagreements are common in large families.,分歧在大家庭中很常见。,common,human_written,4.0,oxford_common_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_common_adj_1_2,common_adj_1,common,3,The cousins share a common interest in music.,这对表亲都对音乐感兴趣。,common,human_written,4.0,oxford_common_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_influence_n_1_1,influence_n_1,influence,3,Parents have a strong influence on young children.,父母对年幼的孩子有很大影响。,influence,human_written,4.0,oxford_influence_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_influence_n_1_2,influence_n_1,influence,3,Her grandmother was an important influence in her life.,祖母是她人生中的重要影响者。,influence,human_written,4.0,oxford_influence_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_protect_v_1_1,protect_v_1,protect,3,Parents protect their children from danger.,父母保护孩子免受危险。,protect,human_written,4.0,oxford_protect_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_protect_v_1_2,protect_v_1,protect,3,This lock helps protect the family home.,这把锁有助于保护家庭住宅。,protect,human_written,4.0,oxford_protect_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_close_adj_1_1,close_adj_1,close,3,She is very close to her older sister.,她和姐姐关系非常亲密。,close,human_written,4.0,oxford_close_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_close_adj_1_2,close_adj_1,close,3,We remain close despite living far apart.,尽管住得很远，我们仍然关系亲密。,close,human_written,4.0,oxford_close_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_alone_adj_1_1,alone_adj_1,alone,3,The child should not stay home alone.,这个孩子不应该独自在家。,alone,human_written,4.0,oxford_alone_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_alone_adj_1_2,alone_adj_1,alone,3,She lives alone but visits family often.,她独自生活，但经常看望家人。,alone,human_written,4.0,oxford_alone_adj_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_generation_n_1_1,generation_n_1,generation,3,The oldest generation lives on the first floor.,最年长的一代住在一楼。,generation,human_written,4.0,oxford_generation_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_generation_n_1_2,generation_n_1,generation,3,Each generation has different experiences.,每一代人都有不同的经历。,generation,human_written,4.0,oxford_generation_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_disagree_v_1_1,disagree_v_1,disagree,3,Siblings sometimes disagree about small things.,兄弟姐妹有时会为小事意见不合。,disagree,human_written,4.0,oxford_disagree_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_disagree_v_1_2,disagree_v_1,disagree,3,I disagree with my brother's decision.,我不同意哥哥的决定。,disagree,human_written,4.0,oxford_disagree_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_encourage_v_1_1,encourage_v_1,encourage,3,Good parents encourage children to ask questions.,好父母鼓励孩子提问。,encourage,human_written,4.0,oxford_encourage_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_encourage_v_1_2,encourage_v_1,encourage,3,Her family will encourage her to continue studying.,她的家人会鼓励她继续学习。,encourage,human_written,4.0,oxford_encourage_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_behavior_n_1_1,behavior_n_1,behavior,3,Parents can influence a child's behavior.,父母可以影响孩子的行为。,behavior,human_written,4.0,oxford_behavior_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_behavior_n_1_2,behavior_n_1,behavior,3,His polite behavior impressed the family.,他有礼貌的举止给家人留下了好印象。,behavior,human_written,4.0,oxford_behavior_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_communicate_v_1_1,communicate_v_1,communicate,3,Families should communicate openly about problems.,家人应该坦诚沟通问题。,communicate,human_written,4.0,oxford_communicate_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_communicate_v_1_2,communicate_v_1,communicate,3,We communicate with our relatives by phone.,我们通过电话与亲戚交流。,communicate,human_written,4.0,oxford_communicate_v_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_house_n_1_1,house_n_1,house,4,Their house has three bedrooms.,他们的房子有三间卧室。,house,human_written,4.0,oxford_house_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_house_n_1_2,house_n_1,house,4,A small garden stands behind the house.,房子后面有一个小花园。,house,human_written,4.0,oxford_house_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_building_n_1_1,building_n_1,building,4,This building contains twenty apartments.,这栋建筑里有二十套公寓。,building,human_written,4.0,oxford_building_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_building_n_1_2,building_n_1,building,4,The school building has a new entrance.,学校建筑有一个新入口。,building,human_written,4.0,oxford_building_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_room_n_1_1,room_n_1,room,4,This room has two large windows.,这个房间有两扇大窗户。,room,human_written,4.0,oxford_room_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_room_n_1_2,room_n_1,room,4,Please keep your room clean.,请保持房间整洁。,room,human_written,4.0,oxford_room_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_home_n_1_1,home_n_1,home,4,Their home has a small garden.,他们的家有一个小花园。,home,human_written,4.0,oxford_home_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_home_n_1_2,home_n_1,home,4,Her home is near the train station.,她的家在火车站附近。,home,human_written,4.0,oxford_home_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_wall_n_1_1,wall_n_1,wall,4,A family photo hangs on the wall.,一张全家福挂在墙上。,wall,human_written,4.0,oxford_wall_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_wall_n_1_2,wall_n_1,wall,4,They painted the bedroom wall blue.,他们把卧室的墙刷成了蓝色。,wall,human_written,4.0,oxford_wall_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_bedroom_n_1_1,bedroom_n_1,bedroom,4,The children share a bedroom.,孩子们共用一间卧室。,bedroom,human_written,4.0,oxford_bedroom_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_bedroom_n_1_2,bedroom_n_1,bedroom,4,Her bedroom is on the second floor.,她的卧室在二楼。,bedroom,human_written,4.0,oxford_bedroom_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_apartment_n_1_1,apartment_n_1,apartment,4,They rent a small apartment downtown.,他们在市中心租了一套小公寓。,apartment,human_written,4.0,oxford_apartment_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_apartment_n_1_2,apartment_n_1,apartment,4,Our apartment has a sunny balcony.,我们的公寓有一个阳光充足的阳台。,apartment,human_written,4.0,oxford_apartment_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_bathroom_n_1_1,bathroom_n_1,bathroom,4,The bathroom is next to the bedroom.,浴室在卧室旁边。,bathroom,human_written,4.0,oxford_bathroom_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_bathroom_n_1_2,bathroom_n_1,bathroom,4,A clean towel hangs inside the bathroom.,一条干净的毛巾挂在浴室里。,bathroom,human_written,4.0,oxford_bathroom_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_kitchen_n_1_1,kitchen_n_1,kitchen,4,My father is cooking in the kitchen.,我父亲正在厨房做饭。,kitchen,human_written,4.0,oxford_kitchen_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_kitchen_n_1_2,kitchen_n_1,kitchen,4,The kitchen has a large refrigerator.,厨房里有一台大冰箱。,kitchen,human_written,4.0,oxford_kitchen_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_window_n_1_1,window_n_1,window,4,Open the window to let in fresh air.,打开窗户让新鲜空气进来。,window,human_written,4.0,oxford_window_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_window_n_1_2,window_n_1,window,4,Rain was hitting the bedroom window.,雨点打在卧室窗户上。,window,human_written,4.0,oxford_window_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_floor_n_1_1,floor_n_1,floor,4,Shoes were scattered across the floor.,鞋子散落在地板上。,floor,human_written,4.0,oxford_floor_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_floor_n_1_2,floor_n_1,floor,4,The kitchen floor needs cleaning.,厨房地板需要清洁。,floor,human_written,4.0,oxford_floor_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_door_n_1_1,door_n_1,door,4,Someone is waiting outside the door.,有人在门外等候。,door,human_written,4.0,oxford_door_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_door_n_1_2,door_n_1,door,4,Please close the front door quietly.,请轻轻关上前门。,door,human_written,4.0,oxford_door_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_garden_n_1_1,garden_n_1,garden,4,Flowers grow along the garden wall.,花沿着花园围墙生长。,garden,human_written,4.0,oxford_garden_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_garden_n_1_2,garden_n_1,garden,4,The children played in the garden.,孩子们在花园里玩。,garden,human_written,4.0,oxford_garden_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_table_n_1_1,table_n_1,table,4,Dinner is ready on the table.,晚餐已经摆在桌上。,table,human_written,4.0,oxford_table_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_table_n_1_2,table_n_1,table,4,She put the keys on the table.,她把钥匙放在桌上。,table,human_written,4.0,oxford_table_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_chair_n_1_1,chair_n_1,chair,4,Please sit on this chair.,请坐在这把椅子上。,chair,human_written,4.0,oxford_chair_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_chair_n_1_2,chair_n_1,chair,4,He moved the chair near the window.,他把椅子移到窗边。,chair,human_written,4.0,oxford_chair_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_hall_n_1_1,hall_n_1,hall,4,Leave your wet shoes in the hall.,把湿鞋留在门厅里。,hall,human_written,4.0,oxford_hall_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_hall_n_1_2,hall_n_1,hall,4,A narrow hall connects the two rooms.,一条狭窄的走廊连接着两个房间。,hall,human_written,4.0,oxford_hall_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_roof_n_1_1,roof_n_1,roof,4,Rain fell heavily on the roof.,大雨落在屋顶上。,roof,human_written,4.0,oxford_roof_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_roof_n_1_2,roof_n_1,roof,4,Workers repaired the damaged roof.,工人修理了受损的屋顶。,roof,human_written,4.0,oxford_roof_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_bed_n_1_1,bed_n_1,bed,4,The baby is asleep in bed.,婴儿在床上睡着了。,bed,human_written,4.0,oxford_bed_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_bed_n_1_2,bed_n_1,bed,4,She placed a blanket on the bed.,她把一条毯子放在床上。,bed,human_written,4.0,oxford_bed_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_yard_n_1_1,yard_n_1,yard,4,The children played in the front yard.,孩子们在前院玩。,yard,human_written,4.0,oxford_yard_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_yard_n_1_2,yard_n_1,yard,4,We planted a tree in the yard.,我们在院子里种了一棵树。,yard,human_written,4.0,oxford_yard_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_furniture_n_1_1,furniture_n_1,furniture,4,The apartment has very little furniture.,这套公寓里的家具很少。,furniture,human_written,4.0,oxford_furniture_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_furniture_n_1_2,furniture_n_1,furniture,4,They bought new furniture for the living room.,他们为客厅买了新家具。,furniture,human_written,4.0,oxford_furniture_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_ceiling_n_1_1,ceiling_n_1,ceiling,4,A lamp hangs from the ceiling.,一盏灯从天花板上垂下来。,ceiling,human_written,4.0,oxford_ceiling_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_ceiling_n_1_2,ceiling_n_1,ceiling,4,The ceiling is higher in this room.,这个房间的天花板更高。,ceiling,human_written,4.0,oxford_ceiling_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_desk_n_1_1,desk_n_1,desk,4,Her computer is on the desk.,她的电脑在书桌上。,desk,human_written,4.0,oxford_desk_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_desk_n_1_2,desk_n_1,desk,4,He keeps his books inside the desk.,他把书放在书桌里。,desk,human_written,4.0,oxford_desk_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_light_n_1_1,light_n_1,light,4,Turn on the light before entering.,进去之前先开灯。,light,human_written,4.0,oxford_light_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_light_n_1_2,light_n_1,light,4,A small light stands beside the bed.,床边放着一盏小灯。,light,human_written,4.0,oxford_light_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_entrance_n_1_1,entrance_n_1,entrance,4,Wait for me at the main entrance.,在主入口等我。,entrance,human_written,4.0,oxford_entrance_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_entrance_n_1_2,entrance_n_1,entrance,4,The apartment entrance has a strong lock.,公寓入口有一把坚固的锁。,entrance,human_written,4.0,oxford_entrance_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_garage_n_1_1,garage_n_1,garage,4,Their car is inside the garage.,他们的车停在车库里。,garage,human_written,4.0,oxford_garage_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_garage_n_1_2,garage_n_1,garage,4,He stores tools in the garage.,他把工具存放在车库里。,garage,human_written,4.0,oxford_garage_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_shelf_n_1_1,shelf_n_1,shelf,4,The books are on the top shelf.,书在最上面的架子上。,shelf,human_written,4.0,oxford_shelf_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_shelf_n_1_2,shelf_n_1,shelf,4,She placed the bowl on a shelf.,她把碗放在架子上。,shelf,human_written,4.0,oxford_shelf_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_key_n_1_1,key_n_1,key,4,I cannot find the front-door key.,我找不到前门钥匙。,key,human_written,4.0,oxford_key_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_key_n_1_2,key_n_1,key,4,She keeps a spare key in her bag.,她在包里放了一把备用钥匙。,key,human_written,4.0,oxford_key_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_mirror_n_1_1,mirror_n_1,mirror,4,He looked at his face in the mirror.,他在镜子里看自己的脸。,mirror,human_written,4.0,oxford_mirror_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_mirror_n_1_2,mirror_n_1,mirror,4,A large mirror hangs in the bathroom.,浴室里挂着一面大镜子。,mirror,human_written,4.0,oxford_mirror_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_carpet_n_1_1,carpet_n_1,carpet,4,The living room has a soft carpet.,客厅铺着柔软的地毯。,carpet,human_written,4.0,oxford_carpet_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_carpet_n_1_2,carpet_n_1,carpet,4,Please remove your shoes from the carpet.,请不要穿鞋踩地毯。,carpet,human_written,4.0,oxford_carpet_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_lamp_n_1_1,lamp_n_1,lamp,4,She reads beside a desk lamp.,她在书桌灯旁阅读。,lamp,human_written,4.0,oxford_lamp_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_lamp_n_1_2,lamp_n_1,lamp,4,This lamp uses very little electricity.,这盏灯耗电很少。,lamp,human_written,4.0,oxford_lamp_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_lock_n_1_1,lock_n_1,lock,4,The front door has a new lock.,前门装了一把新锁。,lock,human_written,4.0,oxford_lock_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_lock_n_1_2,lock_n_1,lock,4,Use the key to open the lock.,用钥匙打开这把锁。,lock,human_written,4.0,oxford_lock_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_stairs_n_1_1,stairs_n_1,stairs,4,The bedrooms are at the top of the stairs.,卧室在楼梯顶端。,stairs,human_written,4.0,oxford_stairs_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_stairs_n_1_2,stairs_n_1,stairs,4,Please walk carefully on the stairs.,在楼梯上行走时请小心。,stairs,human_written,4.0,oxford_stairs_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_shower_n_1_1,shower_n_1,shower,4,Water flowed from the shower.,水从淋浴器中流出。,shower,human_written,4.0,oxford_shower_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_shower_n_1_2,shower_n_1,shower,4,The bathroom has a new shower.,浴室装了新的淋浴器。,shower,human_written,4.0,oxford_shower_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_cabinet_n_1_1,cabinet_n_1,cabinet,4,The cups are inside the kitchen cabinet.,杯子在厨房橱柜里。,cabinet,human_written,4.0,oxford_cabinet_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_cabinet_n_1_2,cabinet_n_1,cabinet,4,He keeps medicine in a locked cabinet.,他把药放在上锁的柜子里。,cabinet,human_written,4.0,oxford_cabinet_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_curtain_n_1_1,curtain_n_1,curtain,4,She opened the curtain to see outside.,她拉开窗帘看外面。,curtain,human_written,4.0,oxford_curtain_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_curtain_n_1_2,curtain_n_1,curtain,4,A blue curtain covers the bedroom window.,一幅蓝色窗帘遮住卧室窗户。,curtain,human_written,4.0,oxford_curtain_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_balcony_n_1_1,balcony_n_1,balcony,4,We grow flowers on the balcony.,我们在阳台上种花。,balcony,human_written,4.0,oxford_balcony_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_balcony_n_1_2,balcony_n_1,balcony,4,The apartment balcony faces the park.,公寓的阳台朝向公园。,balcony,human_written,4.0,oxford_balcony_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_toilet_n_1_1,toilet_n_1,toilet,4,The toilet is beside the shower.,马桶在淋浴旁边。,toilet,human_written,4.0,oxford_toilet_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_toilet_n_1_2,toilet_n_1,toilet,4,Please clean the toilet every week.,请每周清洁马桶。,toilet,human_written,4.0,oxford_toilet_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_closet_n_1_1,closet_n_1,closet,4,Her coats are hanging in the closet.,她的外套挂在衣橱里。,closet,human_written,4.0,oxford_closet_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_closet_n_1_2,closet_n_1,closet,4,The bedroom closet is very small.,卧室的壁橱很小。,closet,human_written,4.0,oxford_closet_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_drawer_n_1_1,drawer_n_1,drawer,4,The forks are in the top drawer.,叉子在最上面的抽屉里。,drawer,human_written,4.0,oxford_drawer_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_drawer_n_1_2,drawer_n_1,drawer,4,She put the letter inside a drawer.,她把信放进了抽屉。,drawer,human_written,4.0,oxford_drawer_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_couch_n_1_1,couch_n_1,couch,4,The family sat together on the couch.,全家人一起坐在长沙发上。,couch,human_written,4.0,oxford_couch_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_couch_n_1_2,couch_n_1,couch,4,He fell asleep on the couch.,他在沙发上睡着了。,couch,human_written,4.0,oxford_couch_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_wardrobe_n_1_1,wardrobe_n_1,wardrobe,4,Her dresses hang inside the wardrobe.,她的连衣裙挂在衣柜里。,wardrobe,human_written,4.0,oxford_wardrobe_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_wardrobe_n_1_2,wardrobe_n_1,wardrobe,4,The wardrobe stands beside the bed.,衣柜放在床边。,wardrobe,human_written,4.0,oxford_wardrobe_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_sofa_n_1_1,sofa_n_1,sofa,4,Three people can sit on the sofa.,三个人可以坐在这张沙发上。,sofa,human_written,4.0,oxford_sofa_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_sofa_n_1_2,sofa_n_1,sofa,4,They bought a comfortable new sofa.,他们买了一张舒适的新沙发。,sofa,human_written,4.0,oxford_sofa_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_blanket_n_1_1,blanket_n_1,blanket,4,The baby slept under a warm blanket.,婴儿盖着温暖的毯子睡觉。,blanket,human_written,4.0,oxford_blanket_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_blanket_n_1_2,blanket_n_1,blanket,4,She folded the blanket after waking up.,她醒来后叠好毯子。,blanket,human_written,4.0,oxford_blanket_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_pillow_n_1_1,pillow_n_1,pillow,4,He put his head on the pillow.,他把头放在枕头上。,pillow,human_written,4.0,oxford_pillow_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_pillow_n_1_2,pillow_n_1,pillow,4,This soft pillow supports my neck.,这个柔软的枕头支撑着我的脖子。,pillow,human_written,4.0,oxford_pillow_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
ex_mattress_n_1_1,mattress_n_1,mattress,4,The mattress is firm but comfortable.,这个床垫结实但舒适。,mattress,human_written,4.0,oxford_mattress_n_1,approved,F,"Original American-English sentence; target sense, grammar, mobile length, and Chinese translation reviewed."
