evidence_id,sense_id,headword,quoted_text,matched_span,source_title,source_url_or_locator,usage_analysis,paper_types,license,copyright_status,human_review,review_reason
oxford_oven_n_1,oven_n_1,oven,Take the cake out of the oven.,oven,Oxford 3000/5000 repository dataset,https://github.com/winterdl/oxford-5000-vocabulary-audio-definition,Repository example for the selected Oxford entry; verify exact sense and wording.,,not_declared,private_study_only,T,"Verify quotation, sense, and reuse rights."
oxford_move_v_1,move_v_1,move,Don't move—stay perfectly still.,move,Oxford 3000/5000 repository dataset,https://github.com/winterdl/oxford-5000-vocabulary-audio-definition,Repository example for the selected Oxford entry; verify exact sense and wording.,,not_declared,private_study_only,T,"Verify quotation, sense, and reuse rights."
oxford_own_v_1,own_v_1,own,Do you own your house or do you rent it?,own,Oxford 3000/5000 repository dataset,https://github.com/winterdl/oxford-5000-vocabulary-audio-definition,Repository example for the selected Oxford entry; verify exact sense and wording.,,not_declared,private_study_only,T,"Verify quotation, sense, and reuse rights."
oxford_repair_v_1,repair_v_1,repair,to repair a car/television,repair,Oxford 3000/5000 repository dataset,https://github.com/winterdl/oxford-5000-vocabulary-audio-definition,Repository example for the selected Oxford entry; verify exact sense and wording.,,not_declared,private_study_only,T,"Verify quotation, sense, and reuse rights."
oxford_electricity_n_1,electricity_n_1,electricity,materials that conduct electricity,electricity,Oxford 3000/5000 repository dataset,https://github.com/winterdl/oxford-5000-vocabulary-audio-definition,Repository example for the selected Oxford entry; verify exact sense and wording.,,not_declared,private_study_only,T,"Verify quotation, sense, and reuse rights."
oxford_fix_v_1,fix_v_1,fix,The car won't start—can you fix it?,fix,Oxford 3000/5000 repository dataset,https://github.com/winterdl/oxford-5000-vocabulary-audio-definition,Repository example for the selected Oxford entry; verify exact sense and wording.,,not_declared,private_study_only,T,"Verify quotation, sense, and reuse rights."
oxford_basket_n_1,basket_n_1,basket,a shopping basket,basket,Oxford 3000/5000 repository dataset,https://github.com/winterdl/oxford-5000-vocabulary-audio-definition,Repository example for the selected Oxford entry; verify exact sense and wording.,,not_declared,private_study_only,T,"Verify quotation, sense, and reuse rights."
oxford_comfortable_adj_1,comfortable_adj_1,comfortable,It's such a comfortable bed.,comfortable,Oxford 3000/5000 repository dataset,https://github.com/winterdl/oxford-5000-vocabulary-audio-definition,Repository example for the selected Oxford entry; verify exact sense and wording.,,not_declared,private_study_only,T,"Verify quotation, sense, and reuse rights."
oxford_safe_adj_1,safe_adj_1,safe,The children are quite safe here.,safe,Oxford 3000/5000 repository dataset,https://github.com/winterdl/oxford-5000-vocabulary-audio-definition,Repository example for the selected Oxford entry; verify exact sense and wording.,,not_declared,private_study_only,T,"Verify quotation, sense, and reuse rights."
oxford_rent_v_1,rent_v_1,rent,Are you looking to buy or rent?,rent,Oxford 3000/5000 repository dataset,https://github.com/winterdl/oxford-5000-vocabulary-audio-definition,Repository example for the selected Oxford entry; verify exact sense and wording.,,not_declared,private_study_only,T,"Verify quotation, sense, and reuse rights."
