id,sense_id,question_type_id,type_code,category,answer_form,word_id,example_id,stem,correct_answer,difficulty,is_active,generation_version,human_review,prompt_hint,translation_zh,expected_time_ms,question_type_key
d738eb4d-329e-580a-9974-57e149d2315f,8eddbebf-1e55-5bce-8af8-889314c768ed,103,103,listening,option,ae762a3e-e009-5dd3-8804-9667f1c5cc84,,Listen to the tester and choose the word you hear.,male,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,男性的；雄性的,12000,listening_choice
78afebbc-a29a-5f09-b4a5-81f0e0bf0643,8eddbebf-1e55-5bce-8af8-889314c768ed,104,104,listening,keyboard,ae762a3e-e009-5dd3-8804-9667f1c5cc84,,Listen to the tester and type the word you hear.,male,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,男性的；雄性的,18000,listening_fill
06b34e2d-ae11-59ef-8cf6-fe34ad7d664a,8eddbebf-1e55-5bce-8af8-889314c768ed,105,105,speaking,option,ae762a3e-e009-5dd3-8804-9667f1c5cc84,,Say this word aloud: male,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",男性的；雄性的,15000,speaking_repeat
3de70009-52a7-59fd-a116-ac9c75591ab6,8eddbebf-1e55-5bce-8af8-889314c768ed,106,106,speaking,option,ae762a3e-e009-5dd3-8804-9667f1c5cc84,,Say one short sentence using: male,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",男性的；雄性的,20000,open_speaking
36e3ad4c-6e67-55e9-9a0b-fe25e0054af7,8eddbebf-1e55-5bce-8af8-889314c768ed,107,107,reading,keyboard,ae762a3e-e009-5dd3-8804-9667f1c5cc84,,Type the word that means: 男性的；雄性的.,male,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,男性的；雄性的,18000,word_form
a49e70b3-c3d1-5bea-9625-1134af1523f8,8eddbebf-1e55-5bce-8af8-889314c768ed,108,108,reading,option,ae762a3e-e009-5dd3-8804-9667f1c5cc84,cbce6a02-fcf1-5743-997f-3b9fe506e96e,Choose the word that completes this sentence: The ___ student entered the room first.,male,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,那名男学生先走进房间。,15000,reading_comprehension
8f087efc-3130-5138-8bea-234bd66009d7,9b3bbdf2-cf96-580c-a86d-84d98a4e0dae,101,101,new_word,option,185719ec-dd76-54c3-b2c7-0a1abafd4b3d,,Which word means: 女性的；雌性的?,female,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,女性的；雌性的,12000,meaning_choice
d33cd848-87a1-5641-ad17-1b4426b8bba6,9b3bbdf2-cf96-580c-a86d-84d98a4e0dae,102,102,new_word,keyboard,185719ec-dd76-54c3-b2c7-0a1abafd4b3d,9569d783-cc06-5267-a3eb-550af6aee3b6,The ___ doctor spoke to the family.,female,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,那位女医生和家属交谈。,18000,sentence_cloze_typing
8aa709ac-f0cd-58aa-8615-8bfa13eb55b5,9b3bbdf2-cf96-580c-a86d-84d98a4e0dae,103,103,listening,option,185719ec-dd76-54c3-b2c7-0a1abafd4b3d,,Listen to the tester and choose the word you hear.,female,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,女性的；雌性的,12000,listening_choice
77baace8-6e5b-53d0-8503-b184d359a4c6,9b3bbdf2-cf96-580c-a86d-84d98a4e0dae,104,104,listening,keyboard,185719ec-dd76-54c3-b2c7-0a1abafd4b3d,,Listen to the tester and type the word you hear.,female,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,女性的；雌性的,18000,listening_fill
612ec5f0-b4bb-502c-acdd-08d0afd852b6,9b3bbdf2-cf96-580c-a86d-84d98a4e0dae,105,105,speaking,option,185719ec-dd76-54c3-b2c7-0a1abafd4b3d,,Say this word aloud: female,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",女性的；雌性的,15000,speaking_repeat
891603f3-9c1f-5da9-bd42-822fb1d83bde,9b3bbdf2-cf96-580c-a86d-84d98a4e0dae,106,106,speaking,option,185719ec-dd76-54c3-b2c7-0a1abafd4b3d,,Say one short sentence using: female,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",女性的；雌性的,20000,open_speaking
16ce4cba-6867-5263-b57e-af1b20addb24,9b3bbdf2-cf96-580c-a86d-84d98a4e0dae,107,107,reading,keyboard,185719ec-dd76-54c3-b2c7-0a1abafd4b3d,,Type the word that means: 女性的；雌性的.,female,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,女性的；雌性的,18000,word_form
fc9bde25-3abf-5ded-af09-baa3fb4b8eff,9b3bbdf2-cf96-580c-a86d-84d98a4e0dae,108,108,reading,option,185719ec-dd76-54c3-b2c7-0a1abafd4b3d,9569d783-cc06-5267-a3eb-550af6aee3b6,Choose the word that completes this sentence: The ___ doctor spoke to the family.,female,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,那位女医生和家属交谈。,15000,reading_comprehension
76b02745-4ab3-54d1-bd6d-e324d2e39cca,a2f63f21-8d8b-50ad-bebf-8eccc7a44ad4,101,101,new_word,option,384ab201-b0e0-5299-ad2c-689a7b0efb69,,Which word means: 可爱的?,cute,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,可爱的,12000,meaning_choice
9ab2dbb8-bb37-5568-8725-5319031636f5,a2f63f21-8d8b-50ad-bebf-8eccc7a44ad4,102,102,new_word,keyboard,384ab201-b0e0-5299-ad2c-689a7b0efb69,81d39072-f8b5-547d-b70f-2807cb9db6d8,The baby looks ___ in that hat.,cute,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,婴儿戴着那顶帽子很可爱。,18000,sentence_cloze_typing
417bb39d-7591-5a56-b640-478dbe6f4494,a2f63f21-8d8b-50ad-bebf-8eccc7a44ad4,103,103,listening,option,384ab201-b0e0-5299-ad2c-689a7b0efb69,,Listen to the tester and choose the word you hear.,cute,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,可爱的,12000,listening_choice
ff7692ca-0b6e-500d-bf89-835a7a5b304f,a2f63f21-8d8b-50ad-bebf-8eccc7a44ad4,104,104,listening,keyboard,384ab201-b0e0-5299-ad2c-689a7b0efb69,,Listen to the tester and type the word you hear.,cute,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,可爱的,18000,listening_fill
32d95f75-0e03-52d0-855a-1f753cad448e,a2f63f21-8d8b-50ad-bebf-8eccc7a44ad4,105,105,speaking,option,384ab201-b0e0-5299-ad2c-689a7b0efb69,,Say this word aloud: cute,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",可爱的,15000,speaking_repeat
2595247b-1d48-55de-a6d1-15cb37da9788,a2f63f21-8d8b-50ad-bebf-8eccc7a44ad4,106,106,speaking,option,384ab201-b0e0-5299-ad2c-689a7b0efb69,,Say one short sentence using: cute,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",可爱的,20000,open_speaking
cc545378-12f7-529e-9283-252733e4f649,a2f63f21-8d8b-50ad-bebf-8eccc7a44ad4,107,107,reading,keyboard,384ab201-b0e0-5299-ad2c-689a7b0efb69,,Type the superlative for 'cute'.,cutest,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,可爱的,18000,word_form
b509139a-9484-50ea-b3da-79a48fe6f00f,a2f63f21-8d8b-50ad-bebf-8eccc7a44ad4,108,108,reading,option,384ab201-b0e0-5299-ad2c-689a7b0efb69,81d39072-f8b5-547d-b70f-2807cb9db6d8,Choose the word that completes this sentence: The baby looks ___ in that hat.,cute,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,婴儿戴着那顶帽子很可爱。,15000,reading_comprehension
7d646d55-203c-5da0-8eac-1eed0fb87f33,6c5438ae-7a6f-50c2-8c81-304c517555a0,101,101,new_word,option,4d94db1b-86a4-5ef8-b85a-1c474b14b215,,Which word means: 活着的?,alive,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,活着的,12000,meaning_choice
88a8cc36-c397-558a-a452-945ab3e9445e,6c5438ae-7a6f-50c2-8c81-304c517555a0,102,102,new_word,keyboard,4d94db1b-86a4-5ef8-b85a-1c474b14b215,32c13ec3-fb11-518b-806d-1670ab7dcab8,The fish was still ___ in the water.,alive,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,那条鱼在水里还活着。,18000,sentence_cloze_typing
7ca392bd-c960-517e-bf52-2e4214b71ae8,6c5438ae-7a6f-50c2-8c81-304c517555a0,103,103,listening,option,4d94db1b-86a4-5ef8-b85a-1c474b14b215,,Listen to the tester and choose the word you hear.,alive,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,活着的,12000,listening_choice
f7134c9d-ffa9-5b39-a7a4-e1b9b3908623,6c5438ae-7a6f-50c2-8c81-304c517555a0,104,104,listening,keyboard,4d94db1b-86a4-5ef8-b85a-1c474b14b215,,Listen to the tester and type the word you hear.,alive,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,活着的,18000,listening_fill
9f74a049-1521-570e-af69-fe04b4e86d4f,6c5438ae-7a6f-50c2-8c81-304c517555a0,105,105,speaking,option,4d94db1b-86a4-5ef8-b85a-1c474b14b215,,Say this word aloud: alive,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",活着的,15000,speaking_repeat
5e77f120-1063-5537-913a-cadbaf92c6dc,6c5438ae-7a6f-50c2-8c81-304c517555a0,106,106,speaking,option,4d94db1b-86a4-5ef8-b85a-1c474b14b215,,Say one short sentence using: alive,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",活着的,20000,open_speaking
ef79ce3f-e10f-51e9-ad14-9420fa2e9a46,6c5438ae-7a6f-50c2-8c81-304c517555a0,107,107,reading,keyboard,4d94db1b-86a4-5ef8-b85a-1c474b14b215,,Type the word that means: 活着的.,alive,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,活着的,18000,word_form
df3a5739-4d90-54db-b9ff-4e3e54013ec0,6c5438ae-7a6f-50c2-8c81-304c517555a0,108,108,reading,option,4d94db1b-86a4-5ef8-b85a-1c474b14b215,32c13ec3-fb11-518b-806d-1670ab7dcab8,Choose the word that completes this sentence: The fish was still ___ in the water.,alive,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,那条鱼在水里还活着。,15000,reading_comprehension
e82e4f5a-3c3f-5882-88a4-f4c1d498bbc7,03331618-dfd4-56c7-b9cc-44ef66b709db,101,101,new_word,option,ea820e43-f956-5ddf-a55b-17b0cdc22fcb,,Which word means: 英俊的?,handsome,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,英俊的,12000,meaning_choice
26044a68-1be2-52ae-88bb-b13a7e4eaca2,03331618-dfd4-56c7-b9cc-44ef66b709db,102,102,new_word,keyboard,ea820e43-f956-5ddf-a55b-17b0cdc22fcb,b180b826-4f5b-546a-b3c1-d1ad84f0975b,He looked ___ in his dark suit.,handsome,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,他穿深色西装显得很英俊。,18000,sentence_cloze_typing
6afe7cca-fba5-5e1c-8905-95ea664bd01c,03331618-dfd4-56c7-b9cc-44ef66b709db,103,103,listening,option,ea820e43-f956-5ddf-a55b-17b0cdc22fcb,,Listen to the tester and choose the word you hear.,handsome,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,英俊的,12000,listening_choice
2af0a6c1-3278-5d93-9bda-da2fa1b39535,03331618-dfd4-56c7-b9cc-44ef66b709db,104,104,listening,keyboard,ea820e43-f956-5ddf-a55b-17b0cdc22fcb,,Listen to the tester and type the word you hear.,handsome,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,英俊的,18000,listening_fill
50e0ce09-7195-5d05-981f-233dd9cd32ce,03331618-dfd4-56c7-b9cc-44ef66b709db,105,105,speaking,option,ea820e43-f956-5ddf-a55b-17b0cdc22fcb,,Say this word aloud: handsome,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",英俊的,15000,speaking_repeat
6ba761e7-74fb-52eb-a3f2-86b51525fdcf,03331618-dfd4-56c7-b9cc-44ef66b709db,106,106,speaking,option,ea820e43-f956-5ddf-a55b-17b0cdc22fcb,,Say one short sentence using: handsome,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",英俊的,20000,open_speaking
3d2cf709-7536-5335-a0e0-a52231b654f7,03331618-dfd4-56c7-b9cc-44ef66b709db,107,107,reading,keyboard,ea820e43-f956-5ddf-a55b-17b0cdc22fcb,,Type the superlative for 'handsome'.,most handsome,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,英俊的,18000,word_form
52963d05-b412-50c1-877b-58463c3c1d69,03331618-dfd4-56c7-b9cc-44ef66b709db,108,108,reading,option,ea820e43-f956-5ddf-a55b-17b0cdc22fcb,b180b826-4f5b-546a-b3c1-d1ad84f0975b,Choose the word that completes this sentence: He looked ___ in his dark suit.,handsome,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,他穿深色西装显得很英俊。,15000,reading_comprehension
c9985448-4ddb-524f-a134-309149e56b6e,8c630363-cd17-5ef2-a84d-cb971c0caf07,101,101,new_word,option,92616ecc-c39e-5fc4-811d-07606552fe46,,Which word means: 年长的；上了年纪的?,elderly,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,年长的；上了年纪的,12000,meaning_choice
57d37e8a-8ba2-5c16-87d3-18694ee68b50,8c630363-cd17-5ef2-a84d-cb971c0caf07,102,102,new_word,keyboard,92616ecc-c39e-5fc4-811d-07606552fe46,e1394191-2f1a-513f-9194-26536b781abe,An ___ woman needed help crossing the street.,elderly,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,一位老年妇女过马路时需要帮助。,18000,sentence_cloze_typing
976f0212-76f4-5612-a77b-52a5ad36ee74,8c630363-cd17-5ef2-a84d-cb971c0caf07,103,103,listening,option,92616ecc-c39e-5fc4-811d-07606552fe46,,Listen to the tester and choose the word you hear.,elderly,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,年长的；上了年纪的,12000,listening_choice
2801b6ad-3d0b-591b-bfd1-035e6d06cb63,8c630363-cd17-5ef2-a84d-cb971c0caf07,104,104,listening,keyboard,92616ecc-c39e-5fc4-811d-07606552fe46,,Listen to the tester and type the word you hear.,elderly,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,年长的；上了年纪的,18000,listening_fill
417c2f15-9603-508a-ad02-1e9e22fffc0e,8c630363-cd17-5ef2-a84d-cb971c0caf07,105,105,speaking,option,92616ecc-c39e-5fc4-811d-07606552fe46,,Say this word aloud: elderly,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",年长的；上了年纪的,15000,speaking_repeat
fcf6d2c9-7bfa-5112-9532-4edc3003e9a8,8c630363-cd17-5ef2-a84d-cb971c0caf07,106,106,speaking,option,92616ecc-c39e-5fc4-811d-07606552fe46,,Say one short sentence using: elderly,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",年长的；上了年纪的,20000,open_speaking
b4c0ad42-fa2c-590a-a137-dba361184690,8c630363-cd17-5ef2-a84d-cb971c0caf07,107,107,reading,keyboard,92616ecc-c39e-5fc4-811d-07606552fe46,,Type the word that means: 年长的；上了年纪的.,elderly,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,年长的；上了年纪的,18000,word_form
02a073d8-a59e-54ed-a3a4-e8fc5d2235a7,8c630363-cd17-5ef2-a84d-cb971c0caf07,108,108,reading,option,92616ecc-c39e-5fc4-811d-07606552fe46,e1394191-2f1a-513f-9194-26536b781abe,Choose the word that completes this sentence: An ___ woman needed help crossing the street.,elderly,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,一位老年妇女过马路时需要帮助。,15000,reading_comprehension
df7160a0-cd08-5db8-842e-fc0e91c38e02,1aca7022-2f75-5faf-a8be-707a311376d1,101,101,new_word,option,bead1bb2-9d85-54d4-8f75-7d8fb21e91ae,,Which word means: 怀孕的?,pregnant,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,怀孕的,12000,meaning_choice
1caa73ce-6a29-55ff-9b47-0bfe228e26f0,1aca7022-2f75-5faf-a8be-707a311376d1,102,102,new_word,keyboard,bead1bb2-9d85-54d4-8f75-7d8fb21e91ae,b2ead082-3092-56ca-a7dc-cfa19506c544,The ___ woman attended a medical checkup.,pregnant,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,那位孕妇参加了产检。,18000,sentence_cloze_typing
4820f886-9ab9-56b9-9c79-0da978e3a770,1aca7022-2f75-5faf-a8be-707a311376d1,103,103,listening,option,bead1bb2-9d85-54d4-8f75-7d8fb21e91ae,,Listen to the tester and choose the word you hear.,pregnant,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,怀孕的,12000,listening_choice
ad280e96-51fa-5ddc-9b36-178099fa3972,1aca7022-2f75-5faf-a8be-707a311376d1,104,104,listening,keyboard,bead1bb2-9d85-54d4-8f75-7d8fb21e91ae,,Listen to the tester and type the word you hear.,pregnant,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,怀孕的,18000,listening_fill
f27f6bf9-849b-55ec-a94f-e5941e3d418e,1aca7022-2f75-5faf-a8be-707a311376d1,105,105,speaking,option,bead1bb2-9d85-54d4-8f75-7d8fb21e91ae,,Say this word aloud: pregnant,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",怀孕的,15000,speaking_repeat
6ee9202c-3e78-5b10-99ba-ba11cf073ff5,1aca7022-2f75-5faf-a8be-707a311376d1,106,106,speaking,option,bead1bb2-9d85-54d4-8f75-7d8fb21e91ae,,Say one short sentence using: pregnant,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",怀孕的,20000,open_speaking
216aa0ac-ca46-51ee-a582-80adb151c0c7,1aca7022-2f75-5faf-a8be-707a311376d1,107,107,reading,keyboard,bead1bb2-9d85-54d4-8f75-7d8fb21e91ae,,Type the word that means: 怀孕的.,pregnant,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,怀孕的,18000,word_form
bc7e852e-c291-5b11-a1f6-6fc8fa988d2b,1aca7022-2f75-5faf-a8be-707a311376d1,108,108,reading,option,bead1bb2-9d85-54d4-8f75-7d8fb21e91ae,b2ead082-3092-56ca-a7dc-cfa19506c544,Choose the word that completes this sentence: The ___ woman attended a medical checkup.,pregnant,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,那位孕妇参加了产检。,15000,reading_comprehension
3ad65d67-3fd5-5525-96cd-b1e25b7d26cf,f977eef8-e770-5a99-871c-37d92284bc0c,101,101,new_word,option,2c24318c-5c70-5e7d-9e49-4bb171c7fce1,,Which word means: 胡须；胡子?,beard,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,胡须；胡子,12000,meaning_choice
7cd97364-15e9-5c28-8dc9-b74c5e7974bb,f977eef8-e770-5a99-871c-37d92284bc0c,102,102,new_word,keyboard,2c24318c-5c70-5e7d-9e49-4bb171c7fce1,05100b15-46b0-5fec-b041-6d6503f2d5df,He grew a ___ during the winter.,beard,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,他冬天留起了胡子。,18000,sentence_cloze_typing
69b662c5-75c8-5ee5-bea2-a15c3f7050c1,f977eef8-e770-5a99-871c-37d92284bc0c,103,103,listening,option,2c24318c-5c70-5e7d-9e49-4bb171c7fce1,,Listen to the tester and choose the word you hear.,beard,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,胡须；胡子,12000,listening_choice
6ddc6537-b54a-502e-ae35-680475b1332b,f977eef8-e770-5a99-871c-37d92284bc0c,104,104,listening,keyboard,2c24318c-5c70-5e7d-9e49-4bb171c7fce1,,Listen to the tester and type the word you hear.,beard,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,胡须；胡子,18000,listening_fill
737e08bb-e971-5102-99ba-30fbe6597c77,f977eef8-e770-5a99-871c-37d92284bc0c,105,105,speaking,option,2c24318c-5c70-5e7d-9e49-4bb171c7fce1,,Say this word aloud: beard,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",胡须；胡子,15000,speaking_repeat
7f6e3e99-5849-5155-903a-da8326007d93,f977eef8-e770-5a99-871c-37d92284bc0c,106,106,speaking,option,2c24318c-5c70-5e7d-9e49-4bb171c7fce1,,Say one short sentence using: beard,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",胡须；胡子,20000,open_speaking
af44eab3-2378-5232-a07e-411d12aeed77,f977eef8-e770-5a99-871c-37d92284bc0c,107,107,reading,keyboard,2c24318c-5c70-5e7d-9e49-4bb171c7fce1,,Type the plural for 'beard'.,beards,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,胡须；胡子,18000,word_form
998a45ad-e52a-5de4-864d-9482214afd99,f977eef8-e770-5a99-871c-37d92284bc0c,108,108,reading,option,2c24318c-5c70-5e7d-9e49-4bb171c7fce1,05100b15-46b0-5fec-b041-6d6503f2d5df,Choose the word that completes this sentence: He grew a ___ during the winter.,beard,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,他冬天留起了胡子。,15000,reading_comprehension
693f6ca5-39a9-5c58-b480-5c696e92694c,10b7ebce-3330-5b7b-854a-3c42d11900f0,101,101,new_word,option,cf5f04de-92b8-5b10-873d-bf9e2f77e6d9,,Which word means: 苗条的?,slim,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,苗条的,12000,meaning_choice
e2a9d585-141f-5c99-a892-a9ebaa9035b8,10b7ebce-3330-5b7b-854a-3c42d11900f0,102,102,new_word,keyboard,cf5f04de-92b8-5b10-873d-bf9e2f77e6d9,26a7935a-b06d-529c-a732-1c4caa261613,She is ___ because she exercises regularly.,slim,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,她经常运动，所以身材苗条。,18000,sentence_cloze_typing
a9da1dbf-ce34-58c1-9e94-ea169f36123b,10b7ebce-3330-5b7b-854a-3c42d11900f0,103,103,listening,option,cf5f04de-92b8-5b10-873d-bf9e2f77e6d9,,Listen to the tester and choose the word you hear.,slim,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,苗条的,12000,listening_choice
a37e16b0-8d08-5337-afc4-8c74d4ed29e9,10b7ebce-3330-5b7b-854a-3c42d11900f0,104,104,listening,keyboard,cf5f04de-92b8-5b10-873d-bf9e2f77e6d9,,Listen to the tester and type the word you hear.,slim,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,苗条的,18000,listening_fill
480b0f40-b4e6-5956-9428-2da7a0a6eb48,10b7ebce-3330-5b7b-854a-3c42d11900f0,105,105,speaking,option,cf5f04de-92b8-5b10-873d-bf9e2f77e6d9,,Say this word aloud: slim,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",苗条的,15000,speaking_repeat
60c8e753-42e1-5a9d-b07c-ca358134596a,10b7ebce-3330-5b7b-854a-3c42d11900f0,106,106,speaking,option,cf5f04de-92b8-5b10-873d-bf9e2f77e6d9,,Say one short sentence using: slim,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",苗条的,20000,open_speaking
85cb8bed-18ca-575c-ae29-cb52ebb8acd1,10b7ebce-3330-5b7b-854a-3c42d11900f0,107,107,reading,keyboard,cf5f04de-92b8-5b10-873d-bf9e2f77e6d9,,Type the comparative for 'slim'.,slimmer,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,苗条的,18000,word_form
d515a26e-f218-5be0-a3e8-d38f2cb2fffb,10b7ebce-3330-5b7b-854a-3c42d11900f0,108,108,reading,option,cf5f04de-92b8-5b10-873d-bf9e2f77e6d9,26a7935a-b06d-529c-a732-1c4caa261613,Choose the word that completes this sentence: She is ___ because she exercises regularly.,slim,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,她经常运动，所以身材苗条。,15000,reading_comprehension
25ed77f9-6321-53ea-8123-3bd3b1b3dce0,d8aa4592-9f8d-50ee-989b-e391761ce82c,101,101,new_word,option,9ecc3abc-0829-52c7-8751-8697a11a8a35,,Which word means: 关心；在意?,care,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,关心；在意,12000,meaning_choice
62b1681b-3376-53ba-923b-25d980e720a6,d8aa4592-9f8d-50ee-989b-e391761ce82c,102,102,new_word,keyboard,9ecc3abc-0829-52c7-8751-8697a11a8a35,d0ba6a17-5fbc-5fca-91a7-521edb7d1f98,Good parents ___ about their children's feelings.,care,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,好父母关心孩子的感受。,18000,sentence_cloze_typing
786fce99-a0b9-5b94-bfdf-d4c077010ad5,d8aa4592-9f8d-50ee-989b-e391761ce82c,103,103,listening,option,9ecc3abc-0829-52c7-8751-8697a11a8a35,,Listen to the tester and choose the word you hear.,care,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,关心；在意,12000,listening_choice
e8a45a51-e5b8-590d-85d4-6147607ea621,d8aa4592-9f8d-50ee-989b-e391761ce82c,104,104,listening,keyboard,9ecc3abc-0829-52c7-8751-8697a11a8a35,,Listen to the tester and type the word you hear.,care,4.0,true,level_1_5_eight_type_v2,false,Type the heard word.,关心；在意,18000,listening_fill
129eacde-7505-5fa2-a9c6-c67015bb9581,d8aa4592-9f8d-50ee-989b-e391761ce82c,105,105,speaking,option,9ecc3abc-0829-52c7-8751-8697a11a8a35,,Say this word aloud: care,I said it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Repeat, then self-check.",关心；在意,15000,speaking_repeat
1b400c19-50c7-5293-8ccf-1caaa6027e38,d8aa4592-9f8d-50ee-989b-e391761ce82c,106,106,speaking,option,9ecc3abc-0829-52c7-8751-8697a11a8a35,,Say one short sentence using: care,I used it clearly.,4.0,true,level_1_5_eight_type_v2,false,"Speak, then self-check.",关心；在意,20000,open_speaking
a05a1767-a276-5f69-8897-35c677812431,d8aa4592-9f8d-50ee-989b-e391761ce82c,107,107,reading,keyboard,9ecc3abc-0829-52c7-8751-8697a11a8a35,,Type the past for 'care'.,cared,4.0,true,level_1_5_eight_type_v2,false,Type the correct form.,关心；在意,18000,word_form
62f65f3f-8aba-544d-99f7-86a761d495aa,d8aa4592-9f8d-50ee-989b-e391761ce82c,108,108,reading,option,9ecc3abc-0829-52c7-8751-8697a11a8a35,d0ba6a17-5fbc-5fca-91a7-521edb7d1f98,Choose the word that completes this sentence: Good parents ___ about their children's feelings.,care,4.0,true,level_1_5_eight_type_v2,false,Read the sentence and choose.,好父母关心孩子的感受。,15000,reading_comprehension
a8e76b0b-398c-5f86-9898-9e345e3ff2b0,de4404c1-3d3b-502d-9b7a-42b14ee4769b,101,101,new_word,option,23949bce-ce3a-57b5-bc72-a35066f91bc4,,Which word means: 支持；帮助?,support,4.0,true,level_1_5_eight_type_v2,false,Choose the English word.,支持；帮助,12000,meaning_choice
6904471f-8453-559e-8f7b-ca631449b8b8,de4404c1-3d3b-502d-9b7a-42b14ee4769b,102,102,new_word,keyboard,23949bce-ce3a-57b5-bc72-a35066f91bc4,1c4c40e9-4be3-5f7c-b38b-2917cec2b309,Family members ___ one another during difficult times.,support,4.0,true,level_1_5_eight_type_v2,false,Type the missing word.,家人在困难时期互相支持。,18000,sentence_cloze_typing
a3f6630b-450c-5b8e-8c87-94d6e79fc0e2,de4404c1-3d3b-502d-9b7a-42b14ee4769b,103,103,listening,option,23949bce-ce3a-57b5-bc72-a35066f91bc4,,Listen to the tester and choose the word you hear.,support,4.0,true,level_1_5_eight_type_v2,false,Choose the heard word.,支持；帮助,12000,listening_choice
